O1_mean,O1_ptp,O1_std,O1_entropy,O2_mean,O2_ptp,O2_std,O2_entropy,OZ_mean,OZ_ptp,OZ_std,OZ_entropy,P1_mean,P1_ptp,P1_std,P1_entropy,P2_mean,P2_ptp,P2_std,P2_entropy,PZ_mean,PZ_ptp,PZ_std,PZ_entropy,PO3_mean,PO3_ptp,PO3_std,PO3_entropy,PO4_mean,PO4_ptp,PO4_std,PO4_entropy,PO7_mean,PO7_ptp,PO7_std,PO7_entropy,PO8_mean,PO8_ptp,PO8_std,PO8_entropy,P3_mean,P3_ptp,P3_std,P3_entropy,P4_mean,P4_ptp,P4_std,P4_entropy,O1_Delta_power,O2_Delta_power,OZ_Delta_power,P1_Delta_power,P2_Delta_power,PZ_Delta_power,PO3_Delta_power,PO4_Delta_power,PO7_Delta_power,PO8_Delta_power,P3_Delta_power,P4_Delta_power,O1_Theta_power,O2_Theta_power,OZ_Theta_power,P1_Theta_power,P2_Theta_power,PZ_Theta_power,PO3_Theta_power,PO4_Theta_power,PO7_Theta_power,PO8_Theta_power,P3_Theta_power,P4_Theta_power,O1_Alpha_power,O2_Alpha_power,OZ_Alpha_power,P1_Alpha_power,P2_Alpha_power,PZ_Alpha_power,PO3_Alpha_power,PO4_Alpha_power,PO7_Alpha_power,PO8_Alpha_power,P3_Alpha_power,P4_Alpha_power,O1_Beta_power,O2_Beta_power,OZ_Beta_power,P1_Beta_power,P2_Beta_power,PZ_Beta_power,PO3_Beta_power,PO4_Beta_power,PO7_Beta_power,PO8_Beta_power,P3_Beta_power,P4_Beta_power,O1_Gamma_power,O2_Gamma_power,OZ_Gamma_power,P1_Gamma_power,P2_Gamma_power,PZ_Gamma_power,PO3_Gamma_power,PO4_Gamma_power,PO7_Gamma_power,PO8_Gamma_power,P3_Gamma_power,P4_Gamma_power,SecondsTarget1,SecondsTarget2,SecondsConfident,Correct_1,Correct_2,AI1 Correct,AI2 Correct,ConfidenceLabel
-3.7121860808726753e-06,-5.681813771556686e-06,-7.314731850674786e-06,-3.946030426313346e-06,-3.620680777606794e-06,-3.801507984881966e-06,-3.982924647504667e-06,-4.828591355164642e-06,-2.041571437211526e-06,-3.461928424509289e-06,-1.357405268039691e-06,-3.0340768421074376e-06,5.254591547097201e-05,7.548990421309284e-05,8.171027353637717e-05,4.7985993264161955e-05,4.50212267692669e-05,4.515275371595631e-05,5.084968840158514e-05,5.244637476077411e-05,4.315681160521189e-05,4.739876639796878e-05,3.494192400693393e-05,4.3652216801104665e-05,8.029825583746475e-06,1.1112253149628143e-05,1.2180355444872586e-05,7.437220533718886e-06,6.8956719444902125e-06,6.931305998418699e-06,7.716656763030542e-06,7.946246627808282e-06,6.6631323149894885e-06,6.923459319731745e-06,5.940639111951484e-06,6.505198107114474e-06,0.4465527554811521,0.4703177555061325,0.41484118792833324,0.4204222234142348,0.4323967088357392,0.42646086793994503,0.4303643021194403,0.41436019803757373,0.5000232825982035,0.5072494220414633,0.4890922497510954,0.524153881182532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.43,0.47,1.0,1.0,1.0,0.0,2
-3.4452358062433245e-07,-1.920440478897245e-06,-3.826902534100084e-06,-3.3707634993303537e-07,6.661190232570334e-07,-1.0866943290207693e-07,-4.80848112714048e-07,-6.293035836705411e-07,-4.00374571939244e-07,2.060090505906903e-06,-2.0173873238563873e-07,2.2973715514864913e-06,5.773253998485458e-05,7.898757151688415e-05,8.817942024855977e-05,5.306109415009123e-05,3.436040774253298e-05,3.6478198913028354e-05,5.5657955029154906e-05,5.701915917305706e-05,4.846949946563897e-05,4.8090322373090444e-05,4.231795300289865e-05,4.504046047283162e-05,7.216106571487572e-06,1.0711847968713306e-05,1.1291894470584514e-05,6.592685313770466e-06,4.444760956465226e-06,4.5148614695405e-06,6.877942288108393e-06,7.024359128992454e-06,6.264376281505854e-06,6.8195496137489905e-06,5.758452596554397e-06,6.469636908245611e-06,0.36477862849636983,0.34783670783969844,0.31708403650458333,0.3619018314461445,0.3881461907953035,0.3822140464619444,0.36763050234021966,0.3599149522473757,0.42319008432700417,0.4026553017685667,0.4243454675572757,0.43039981732507654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.38,0.32,1.0,1.0,0.0,0.0,2
-2.7968438115878293e-06,-3.780223023489789e-06,-6.3030132198673815e-06,-2.7997570824360007e-06,-2.7699912093954495e-06,-2.8101933010171884e-06,-2.9397874193878725e-06,-3.3990077446689287e-06,-1.5794046536952147e-06,-3.5013306273369524e-07,-7.85223359542929e-07,-5.492938887693247e-09,5.461050973455824e-05,7.347199612187409e-05,7.83054998328152e-05,5.0545783868966195e-05,4.698781573830076e-05,4.634437930804052e-05,5.154951273300917e-05,5.392572198604302e-05,4.568094718843867e-05,4.8725046034818e-05,4.233710278312374e-05,4.5713119391421406e-05,8.103724220975152e-06,1.1197696806777392e-05,1.1828966894684853e-05,7.470552145159168e-06,6.943277642217636e-06,7.007703926555942e-06,7.720188925290638e-06,7.981659266866263e-06,6.901551326518366e-06,7.388907866415703e-06,6.060050419273501e-06,6.889493817466354e-06,0.4150194922091968,0.4170949735903335,0.3917260443910691,0.39042764377705913,0.3771290515652622,0.38720337132993426,0.3955064572084189,0.37107702132721393,0.45605106443211046,0.41222190739285575,0.4340483168166696,0.42175039028470723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.53,0.67,1.0,1.0,0.0,0.0,2
7.842622992944574e-07,3.247753312815493e-07,7.803077152228615e-07,2.7089469257725193e-07,1.2582100428799185e-07,-2.020842403482984e-08,3.796453958024553e-07,-2.029381121753181e-07,5.0248364163629745e-06,5.649930465496126e-07,1.8304772679830873e-06,7.938925672799266e-07,4.162314785938919e-05,6.346957190701548e-05,6.135678275829702e-05,3.6703756239729384e-05,3.434521475703667e-05,3.417048636392313e-05,3.9808286566363855e-05,3.939642324037734e-05,4.6126203420529836e-05,3.945420445971388e-05,3.180349246578544e-05,3.741033353897084e-05,7.183312968580272e-06,1.0866335985354665e-05,1.1068957427954472e-05,6.723416832058744e-06,6.275438836731662e-06,6.351192531894012e-06,6.963028343178631e-06,7.3109315608221445e-06,8.02854286324899e-06,7.388768782972132e-06,5.678606288522221e-06,6.8782644202131575e-06,0.37723442411738706,0.37121296163330525,0.3398458371896693,0.36079206124850327,0.3630880735432031,0.35438806340935175,0.3638152686262198,0.3568730294003378,0.4744749952685148,0.37683817286058946,0.41868259470940367,0.3881365625853846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.38,0.48,1.0,1.0,1.0,1.0,2
4.252611942743166e-06,4.280277278727243e-06,4.235294965727865e-06,3.8041168421106878e-06,3.4626694001462494e-06,3.404892752383144e-06,4.014508610472058e-06,3.7222925592180057e-06,3.906997942089327e-06,3.792281512147258e-06,3.913058817557192e-06,3.5156472984969704e-06,4.430774582166641e-05,6.751033193709674e-05,6.481610472527108e-05,3.8164753817522654e-05,3.417371645882464e-05,3.4444186123669114e-05,3.964827336791531e-05,4.035022439305956e-05,4.5407453422344505e-05,4.144271458652931e-05,3.9620294470891224e-05,3.918815507531479e-05,7.525081655951901e-06,1.06991010098437e-05,1.1020053249893548e-05,6.841567253460193e-06,6.360654661891689e-06,6.370429227881211e-06,7.145061312230985e-06,7.28823026272924e-06,7.495793303729747e-06,7.375383718900782e-06,6.4166445503943495e-06,6.8614638521224835e-06,0.4576446038353676,0.4604908628592713,0.4220533657069065,0.451535799044078,0.45320469493861865,0.4480095904798211,0.45163473831550616,0.44521019548552165,0.6032441249552809,0.490547928633956,0.5149004008663935,0.4968441755207881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.38,0.5,1.0,1.0,0.0,1.0,2
-2.903735280431143e-06,-4.974814901940561e-06,-6.61585882182014e-06,-2.904174755071612e-06,-3.060539710879985e-06,-2.960122070092358e-06,-2.9391988254222604e-06,-3.4663956400413693e-06,-4.2391220250447137e-07,-1.87744599562446e-06,-6.143907644156743e-07,-1.7026825514838525e-06,4.9834651821201083e-05,7.694496898297872e-05,7.244717579670272e-05,4.721843898295775e-05,4.397548855169229e-05,4.46019114321908e-05,4.916518389686594e-05,5.286189828877775e-05,4.836398875423544e-05,5.792341408410412e-05,3.2497688211408256e-05,5.4637100081781145e-05,7.209996915237814e-06,1.1865453969882438e-05,1.114661998277266e-05,6.631009135601586e-06,6.247355356091804e-06,6.285015936271552e-06,6.9013306464001205e-06,7.292127342573886e-06,7.752216754279355e-06,8.438533852946446e-06,5.030387701225139e-06,8.047241667859365e-06,0.4682352068351289,0.4373581918775269,0.42678317653855424,0.4568473545918546,0.45909443378688997,0.4570225978235409,0.46526244399098127,0.44253996472747137,0.5480054910512732,0.43894630380251703,0.5975683881381663,0.45047344159686376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.35,0.58,1.0,1.0,1.0,0.0,2
2.942734896000744e-06,6.569833236396645e-07,1.3238902586478252e-06,2.2610008321332235e-06,1.9355888006106923e-06,1.9275985456215817e-06,2.2953656723573963e-06,1.6214733148816832e-06,5.7829265915656915e-06,5.25048666592942e-07,3.541819353917907e-06,4.794382130977934e-07,3.0458935660708443e-05,4.932379900877016e-05,4.7538938402314585e-05,2.7170805862491618e-05,2.4852743086056566e-05,2.5593297893757158e-05,2.893033878651602e-05,2.92304782129433e-05,3.736523332698754e-05,3.145214645074233e-05,2.430231851164059e-05,2.9512191697949816e-05,5.600063771168754e-06,9.32494320265531e-06,9.200216846775726e-06,5.066242460521996e-06,4.636021969699748e-06,4.6862097512663e-06,5.31166939923769e-06,5.518009076559189e-06,6.522481706881041e-06,5.647145849633944e-06,4.365639000342603e-06,5.321907295034635e-06,0.5170181749868729,0.47945591207619537,0.44578685355630854,0.5171957218153951,0.5224490998545256,0.519355409271258,0.5074787085348053,0.5093789977903952,0.5340221425437524,0.5237754118668249,0.5309067434356706,0.5376670330310352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.72,0.43,1.0,1.0,0.0,0.0,2
-1.6461220310130138e-06,-3.5074016992578237e-06,-3.931194612859543e-06,-1.8202128073730148e-06,-1.7922935495789885e-06,-1.9019016645594604e-06,-1.936240535048476e-06,-2.4849756837644315e-06,2.3728701351200645e-07,-1.4730467364052973e-06,2.4555754787781394e-08,-1.1050742422768048e-06,4.224084271256599e-05,5.764839539278187e-05,6.065036758368895e-05,3.7233522321155526e-05,3.524880400341255e-05,3.54850243626184e-05,3.9360465904042345e-05,4.013738049863844e-05,4.606457507901063e-05,3.1708923259786415e-05,3.203481189269165e-05,2.978766815294278e-05,5.785453094736104e-06,7.610627744291175e-06,7.966783291426744e-06,5.312382467357182e-06,4.939598674551266e-06,4.989909751590875e-06,5.539835623876886e-06,5.657113658507529e-06,6.754561455743728e-06,5.146831515127821e-06,4.813656540964534e-06,4.904672947622145e-06,0.4993112583082706,0.5251754675373934,0.48113039782176764,0.4942741731752594,0.49663462157085064,0.4991849565214325,0.5027123674897473,0.4874214246157333,0.5331365162445553,0.5499137021289721,0.5337894249441437,0.5526688437652715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.87,1.0,1.0,1.0,1.0,2
-4.302009711485574e-07,-4.622746372563132e-06,-3.2463146232107384e-06,-5.02492693043271e-07,-8.018206304420876e-07,-8.89294448694247e-07,-5.765651498283338e-07,-1.107711747852844e-06,5.924703931416933e-07,-2.8008332734031426e-06,2.654763484219497e-06,-2.7185238476694695e-06,4.3103647123229416e-05,5.1831099379331925e-05,5.509489617742708e-05,3.93453864057894e-05,3.599256601783112e-05,3.635658064246139e-05,4.1304119005824546e-05,4.0682736294075515e-05,4.929720103215274e-05,3.849744691665827e-05,3.468251696413184e-05,3.604281607111001e-05,6.0075177960529415e-06,8.628917500436584e-06,8.345612392100584e-06,5.5813689281977665e-06,5.215520166991519e-06,5.252238099361887e-06,5.798622940517751e-06,5.949135185112705e-06,6.753867625482665e-06,6.354594876646905e-06,5.282284250791902e-06,6.058807935757145e-06,0.48179216999910424,0.4692118455524272,0.46359228739781594,0.4771549664355069,0.48891161060075716,0.47517472300235497,0.4770173551503599,0.47016337223735155,0.5120533659964814,0.49291712888882205,0.4958947407127112,0.5049299893499349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.42,0.4,1.0,1.0,0.0,1.0,2
-3.727564843314363e-06,-5.3510517689393365e-06,-5.954733739786096e-06,-3.7117227456127278e-06,-3.4549772931724848e-06,-3.4055410566041684e-06,-3.7576996302403542e-06,-4.1559973778695215e-06,-2.1561203408717545e-06,-2.9803863913380853e-06,-2.028435254507256e-06,-2.5891041914282382e-06,4.455516422466723e-05,6.880974180014906e-05,6.897832471598319e-05,3.973136128884811e-05,3.5728934197818015e-05,3.635398378730437e-05,4.1534748926201734e-05,4.3401172528362026e-05,4.83673514098666e-05,4.022587003088573e-05,3.2705454743781645e-05,3.76943053247529e-05,7.101720055967589e-06,1.0113521950111197e-05,1.04819497116809e-05,6.511988247051109e-06,5.993912731364998e-06,6.059459991976648e-06,6.778054427122766e-06,7.004472699376353e-06,8.123965683754595e-06,6.833741864646814e-06,5.546168289868336e-06,6.4784168150193515e-06,0.5186949541389095,0.5081059564095152,0.49360081459925065,0.5163512610985612,0.49830116724161033,0.5114619014351086,0.5009472931907257,0.499241186772581,0.5697929524078137,0.5754750453407391,0.5706814212078296,0.6028885524521925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.58,0.53,1.0,1.0,1.0,0.0,2
1.1272714679746763e-06,-2.2730440060966017e-07,-1.2781340659153914e-06,8.952144757543986e-07,6.092354679143448e-07,5.377921610314121e-07,9.206170867884689e-07,4.022292792961299e-07,2.251010449314442e-06,9.139820902578362e-07,2.753903206077682e-06,1.158891179965646e-06,5.666655335424516e-05,6.940808850884345e-05,8.631309487485382e-05,5.129581056995342e-05,3.808399763028758e-05,3.6942720319936605e-05,5.3797819001746806e-05,5.464204583677354e-05,4.7229862093890827e-05,5.6932477807309116e-05,4.071018208715808e-05,5.2514535771344207e-05,8.102079146109205e-06,9.713891288415387e-06,1.2064567009253147e-05,7.454663101562173e-06,5.345864618009374e-06,5.3020159590500615e-06,7.764991617609227e-06,7.980216587207946e-06,6.840538477724955e-06,8.273022846994985e-06,6.09608256275069e-06,7.816131500275397e-06,0.49227063968697027,0.43356428090152355,0.44410694518432436,0.4829317459384525,0.47215156712177525,0.48637847229925496,0.48071030962197014,0.46324695191082466,0.555392788839882,0.45126887956573986,0.5608140087380761,0.4528612578215831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.4,0.5,1.0,1.0,0.0,0.0,2
-2.744638833733712e-06,-3.604513451732545e-06,-5.914603923836997e-06,-3.035476893925645e-06,-3.019508636604763e-06,-3.056112584888142e-06,-2.9570052011538906e-06,-3.8118693050228545e-06,-1.74467761543171e-06,-2.0778894627755973e-06,-1.1821905374794054e-07,-1.5978354872219005e-06,4.984787356189036e-05,7.373370342712154e-05,7.475728016098746e-05,4.556007564485956e-05,4.1532299890563386e-05,4.2123081100924834e-05,4.851392542988228e-05,4.876750552262584e-05,4.9216728086188925e-05,4.2494991195200695e-05,3.898216046981681e-05,3.9639640708024997e-05,7.328435114830029e-06,1.1312524214106901e-05,1.1415521878532448e-05,6.602295375317276e-06,6.0390726741817e-06,6.113381825664409e-06,6.967699908721827e-06,7.0908025805032345e-06,7.184977343182893e-06,7.021428665818185e-06,5.8805830396896865e-06,6.49239362361084e-06,0.5365095846711488,0.5798605018877857,0.5181914995641909,0.5423674199115421,0.5420653484856656,0.5431941625823844,0.5328946368102909,0.529073644714254,0.6013008553424755,0.5841814334171583,0.6045739133660332,0.5893267979995224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.35,0.83,1.0,1.0,1.0,1.0,2
3.387461980269785e-06,4.417867540586627e-06,2.6516541841168005e-06,3.0062812328167266e-06,3.021321660455384e-06,3.01792147956432e-06,3.1104860221069722e-06,2.8920273271903407e-06,4.419056489093503e-06,6.0938610072340275e-06,2.727848319973539e-06,6.000649524335903e-06,3.657782640758883e-05,5.114516054591971e-05,5.4927398542962275e-05,3.459740439263042e-05,3.245695678145738e-05,3.222823611705682e-05,3.5908730416236143e-05,3.8146169566165766e-05,4.273791874585689e-05,3.775086965566478e-05,3.0215755386359035e-05,3.609402075237722e-05,6.438458875319519e-06,8.757362704379368e-06,9.083699348759519e-06,5.994270982806295e-06,5.629133555158551e-06,5.602701129370101e-06,6.201690306079513e-06,6.391527187509418e-06,7.257642320927209e-06,6.687480563384416e-06,5.7682372226416484e-06,6.384970689401985e-06,0.48861774213494275,0.454927671727129,0.426845097660104,0.47878155485608886,0.476697266044956,0.482849240851159,0.4805068071179188,0.466601635056289,0.5364085428204302,0.45251862464784326,0.4800550950931746,0.4700498236195122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.93,0.73,0.0,1.0,0.0,1.0,2
7.232961484267392e-07,1.3327749036289e-06,2.9832816170074003e-07,3.946035252694606e-07,3.2023113077033753e-07,2.3121655445411278e-07,4.4173473360069643e-07,1.6201847011567204e-08,1.2319674577578667e-06,2.4096829144671566e-07,8.869348271710882e-07,4.803942665372457e-07,4.052653874655728e-05,5.5799957134509276e-05,6.170722373641615e-05,3.650628080687835e-05,3.464952650858769e-05,3.424630633290895e-05,3.8078506373587576e-05,4.073302449432697e-05,3.622784796151199e-05,3.453252020700322e-05,3.5778000741273235e-05,3.173984328839487e-05,6.995367071989348e-06,8.716242548909886e-06,9.212175456427627e-06,6.47769270356467e-06,5.983447315706181e-06,5.981423700933993e-06,6.689550476406795e-06,6.769938246198063e-06,6.170409110944524e-06,5.972135879136576e-06,5.981028694752139e-06,5.5892294663726985e-06,0.4176541655356056,0.45598607815633435,0.4249234759276611,0.40076712675973825,0.40420254299119157,0.40854467220190227,0.41042118943992284,0.3920172229238074,0.47067221254268693,0.4519250312493225,0.430044067806608,0.46140987777571735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.62,0.4,1.0,1.0,0.0,0.0,2
7.7811182471174e-06,8.725777562487242e-06,8.662240418375611e-06,3.5126181596845555e-06,5.1484781762985126e-06,1.6574405216459422e-06,6.084288594265355e-06,7.653866386944396e-06,7.834913398546136e-06,7.5165837692442005e-06,3.5508557367684627e-06,4.857148577369185e-06,6.749791128283123e-05,6.794830114375465e-05,6.881565076619859e-05,2.7860258032076602e-05,2.8861975596991356e-05,2.3543879449529586e-05,4.2255669487125725e-05,4.4961924439399534e-05,6.395308859890995e-05,6.697971327083389e-05,2.7310784270951683e-05,3.3118190681765466e-05,1.1724674683118372e-05,1.1558742954473725e-05,1.1596179907677216e-05,4.888190179431008e-06,5.348411005458002e-06,4.026326029669105e-06,7.671849119174846e-06,8.117105188634272e-06,1.0978679096548723e-05,1.1271084475387563e-05,4.927088072693463e-06,5.597664699112129e-06,0.5538876007530464,0.47744955153212937,0.5316429442188491,0.5136048803393503,0.47591107279433464,0.5305070901735925,0.5042830121975921,0.47891508062480503,0.49257515137645347,0.4377162188597221,0.5191210738518159,0.4871562592694879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.32,0.38,1.0,1.0,1.0,1.0,2
8.00151175889713e-06,7.4809678913315775e-06,8.061825776930645e-06,3.247999379399727e-06,1.964379282707144e-07,2.4396465961873946e-06,5.520040993899694e-06,5.786618921867866e-06,6.7236947082459305e-06,9.52572962483119e-06,3.303157963713064e-06,3.6814363698731166e-06,6.223513015293e-05,5.075432192385961e-05,5.462172685183949e-05,3.0197084350639574e-05,2.53725280121124e-05,2.711236660787842e-05,4.1675508393924964e-05,3.900704946206354e-05,4.4707753068581294e-05,6.043069061280803e-05,3.0311674995186686e-05,2.7130346229720234e-05,9.872705783969128e-06,9.201955797532643e-06,1.0272029899604327e-05,4.816865708256208e-06,4.614930817540357e-06,4.685102460916889e-06,6.771928400853736e-06,7.190111302880776e-06,8.27741629308992e-06,1.0392149567545736e-05,4.855713405304581e-06,5.166161669099799e-06,0.6242073841242146,0.4690838182940032,0.6003313214925818,0.46725406205383835,0.4476670536442996,0.4115584827594666,0.5173425393017193,0.448013056025569,0.5477461897872316,0.3806877952785756,0.4691308389723884,0.4325862412625269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.3,0.4,0.0,1.0,0.0,1.0,2
